name,num_qubits,depth,time
qiskit_sycamore,4,1,0.11726164817810059
qiskit_sycamore,4,1,0.021189212799072266
qiskit_sycamore,4,1,0.019466876983642578
qiskit_sycamore,4,1,0.018157482147216797
qiskit_sycamore,4,1,0.017557144165039062
qiskit_sycamore,4,1,0.018318653106689453
qiskit_sycamore,4,1,0.01761317253112793
qiskit_sycamore,4,1,0.018559932708740234
qiskit_sycamore,4,1,0.018920183181762695
qiskit_sycamore,4,1,0.01924920082092285
qiskit_sycamore,4,1,0.01819753646850586
qiskit_sycamore,4,1,0.018089771270751953
qiskit_sycamore,4,1,0.017909526824951172
qiskit_sycamore,4,1,0.017528533935546875
qiskit_sycamore,4,1,0.018368244171142578
qiskit_sycamore,4,1,0.01739811897277832
qiskit_sycamore,4,1,0.014576435089111328
qiskit_sycamore,4,1,0.01564812660217285
qiskit_sycamore,4,1,0.014883041381835938
qiskit_sycamore,4,1,0.015683889389038086
qiskit_sycamore,4,1,0.014806032180786133
qiskit_sycamore,4,1,0.014387130737304688
qiskit_sycamore,4,1,0.015426874160766602
qiskit_sycamore,4,1,0.015166521072387695
qiskit_sycamore,4,1,0.015680551528930664
qiskit_sycamore,4,1,0.013798952102661133
qiskit_sycamore,4,1,0.015543460845947266
qiskit_sycamore,4,1,0.014755964279174805
qiskit_sycamore,4,1,0.015209197998046875
qiskit_sycamore,4,1,0.015132427215576172
qiskit_sycamore,4,1,0.014027118682861328
qiskit_sycamore,4,1,0.015154838562011719
qiskit_sycamore,4,1,0.015178680419921875
qiskit_sycamore,4,1,0.013881921768188477
qiskit_sycamore,4,1,0.014244794845581055
qiskit_sycamore,4,1,0.0150146484375
qiskit_sycamore,4,1,0.014970779418945312
qiskit_sycamore,4,1,0.015036821365356445
qiskit_sycamore,4,1,0.014946222305297852
qiskit_sycamore,4,1,0.014505863189697266
qiskit_sycamore,4,1,0.014326810836791992
qiskit_sycamore,4,1,0.014346122741699219
qiskit_sycamore,4,1,0.014541149139404297
qiskit_sycamore,4,1,0.014949798583984375
qiskit_sycamore,4,1,0.014823436737060547
qiskit_sycamore,4,1,0.014235258102416992
qiskit_sycamore,4,1,0.0832834243774414
qiskit_sycamore,4,1,0.01503896713256836
qiskit_sycamore,4,1,0.014088153839111328
qiskit_sycamore,4,1,0.014220476150512695
qiskit_sycamore,4,1,0.01431131362915039
qiskit_sycamore,4,1,0.014758825302124023
qiskit_sycamore,4,1,0.014850139617919922
qiskit_sycamore,4,1,0.01571202278137207
qiskit_sycamore,4,1,0.014787435531616211
qiskit_sycamore,4,1,0.014377593994140625
qiskit_sycamore,4,1,0.01577591896057129
qiskit_sycamore,4,1,0.015294790267944336
qiskit_sycamore,4,1,0.014911651611328125
qiskit_sycamore,4,1,0.015144109725952148
qiskit_sycamore,4,1,0.015525341033935547
qiskit_sycamore,4,1,0.014432907104492188
qiskit_sycamore,4,1,0.014974594116210938
qiskit_sycamore,4,1,0.014269828796386719
qiskit_sycamore,4,1,0.014618635177612305
qiskit_sycamore,4,1,0.014701604843139648
qiskit_sycamore,4,1,0.014255285263061523
qiskit_sycamore,4,1,0.013608932495117188
qiskit_sycamore,4,1,0.013834476470947266
qiskit_sycamore,4,1,0.013924360275268555
qiskit_sycamore,4,1,0.014853954315185547
qiskit_sycamore,4,1,0.013501167297363281
qiskit_sycamore,4,1,0.014648914337158203
qiskit_sycamore,4,1,0.014194250106811523
qiskit_sycamore,4,1,0.01477670669555664
qiskit_sycamore,4,1,0.014944076538085938
qiskit_sycamore,4,1,0.013863086700439453
qiskit_sycamore,4,1,0.014537334442138672
qiskit_sycamore,4,1,0.014406442642211914
qiskit_sycamore,4,1,0.014418363571166992
qiskit_sycamore,4,1,0.01466512680053711
qiskit_sycamore,4,1,0.015300273895263672
qiskit_sycamore,4,1,0.015565633773803711
qiskit_sycamore,4,1,0.012638092041015625
qiskit_sycamore,4,1,0.014842510223388672
qiskit_sycamore,4,1,0.015281915664672852
qiskit_sycamore,4,1,0.015351533889770508
qiskit_sycamore,4,1,0.014676570892333984
qiskit_sycamore,4,1,0.014611959457397461
qiskit_sycamore,4,1,0.013883590698242188
qiskit_sycamore,4,1,0.013767719268798828
qiskit_sycamore,4,1,0.014261484146118164
qiskit_sycamore,4,1,0.01356959342956543
qiskit_sycamore,4,1,0.015388250350952148
qiskit_sycamore,4,1,0.013562679290771484
qiskit_sycamore,4,1,0.01479196548461914
qiskit_sycamore,4,1,0.015262603759765625
qiskit_sycamore,4,1,0.013564348220825195
qiskit_sycamore,4,1,0.014189720153808594
qiskit_sycamore,4,1,0.014944076538085938
qiskit_sycamore,4,2,0.017333030700683594
qiskit_sycamore,4,2,0.017357349395751953
qiskit_sycamore,4,2,0.017366886138916016
qiskit_sycamore,4,2,0.016901254653930664
qiskit_sycamore,4,2,0.01755213737487793
qiskit_sycamore,4,2,0.01764082908630371
