qcgpu_sycamore,4,1,0.13705182075500488
qcgpu_sycamore,4,1,0.0041730403900146484
qcgpu_sycamore,4,1,0.004113912582397461
qcgpu_sycamore,4,1,0.0041997432708740234
qcgpu_sycamore,4,1,0.004082441329956055
qcgpu_sycamore,4,1,0.00415349006652832
qcgpu_sycamore,4,1,0.00409388542175293
qcgpu_sycamore,4,1,0.00407862663269043
qcgpu_sycamore,4,1,0.004121303558349609
qcgpu_sycamore,4,1,0.004127979278564453
qcgpu_sycamore,4,1,0.0040760040283203125
qcgpu_sycamore,4,1,0.0041081905364990234
qcgpu_sycamore,4,1,0.003990888595581055
qcgpu_sycamore,4,1,0.0041429996490478516
qcgpu_sycamore,4,1,0.004076480865478516
qcgpu_sycamore,4,1,0.004111289978027344
qcgpu_sycamore,4,1,0.004033565521240234
qcgpu_sycamore,4,1,0.004140377044677734
qcgpu_sycamore,4,1,0.00411677360534668
qcgpu_sycamore,4,1,0.0040662288665771484
qcgpu_sycamore,4,1,0.004076242446899414
qcgpu_sycamore,4,1,0.004088878631591797
qcgpu_sycamore,4,1,0.004057884216308594
qcgpu_sycamore,4,1,0.004113197326660156
qcgpu_sycamore,4,1,0.004044532775878906
qcgpu_sycamore,4,1,0.004111766815185547
qcgpu_sycamore,4,1,0.00408172607421875
qcgpu_sycamore,4,1,0.004109382629394531
qcgpu_sycamore,4,1,0.0040814876556396484
qcgpu_sycamore,4,1,0.0040662288665771484
qcgpu_sycamore,4,1,0.004077911376953125
qcgpu_sycamore,4,1,0.004017353057861328
qcgpu_sycamore,4,1,0.0041158199310302734
qcgpu_sycamore,4,1,0.004077911376953125
qcgpu_sycamore,4,1,0.004064321517944336
qcgpu_sycamore,4,1,0.004031658172607422
qcgpu_sycamore,4,1,0.004027366638183594
qcgpu_sycamore,4,1,0.004078865051269531
qcgpu_sycamore,4,1,0.004126310348510742
qcgpu_sycamore,4,1,0.0040760040283203125
qcgpu_sycamore,4,1,0.004014253616333008
qcgpu_sycamore,4,1,0.0040836334228515625
qcgpu_sycamore,4,1,0.004044771194458008
qcgpu_sycamore,4,1,0.004056453704833984
qcgpu_sycamore,4,1,0.00404047966003418
qcgpu_sycamore,4,1,0.004119157791137695
qcgpu_sycamore,4,1,0.004088163375854492
qcgpu_sycamore,4,1,0.004094123840332031
qcgpu_sycamore,4,1,0.004074573516845703
qcgpu_sycamore,4,1,0.004068851470947266
qcgpu_sycamore,4,1,0.004102230072021484
qcgpu_sycamore,4,1,0.004018545150756836
qcgpu_sycamore,4,1,0.004021644592285156
qcgpu_sycamore,4,1,0.004071712493896484
qcgpu_sycamore,4,1,0.004050016403198242
qcgpu_sycamore,4,1,0.004058361053466797
qcgpu_sycamore,4,1,0.004047870635986328
qcgpu_sycamore,4,1,0.004081249237060547
qcgpu_sycamore,4,1,0.0040645599365234375
qcgpu_sycamore,4,1,0.00401616096496582
qcgpu_sycamore,4,1,0.004049777984619141
qcgpu_sycamore,4,1,0.004052639007568359
qcgpu_sycamore,4,1,0.0041010379791259766
qcgpu_sycamore,4,1,0.004048824310302734
qcgpu_sycamore,4,1,0.003987789154052734
qcgpu_sycamore,4,1,0.0040493011474609375
qcgpu_sycamore,4,1,0.004050493240356445
qcgpu_sycamore,4,1,0.004062652587890625
qcgpu_sycamore,4,1,0.004103660583496094
qcgpu_sycamore,4,1,0.004110574722290039
qcgpu_sycamore,4,1,0.0040667057037353516
qcgpu_sycamore,4,1,0.004098653793334961
qcgpu_sycamore,4,1,0.004004240036010742
qcgpu_sycamore,4,1,0.004105329513549805
qcgpu_sycamore,4,1,0.004102945327758789
qcgpu_sycamore,4,1,0.00406646728515625
qcgpu_sycamore,4,1,0.004053592681884766
qcgpu_sycamore,4,1,0.004107952117919922
qcgpu_sycamore,4,1,0.004076957702636719
