name,num_qubits,time
qcgpu_qft,4,3.680236339569092
qcgpu_qft,4,0.0031075477600097656
qcgpu_qft,4,0.002905607223510742
qcgpu_qft,4,0.0028722286224365234
qcgpu_qft,4,0.0028831958770751953
qcgpu_qft,4,0.0029320716857910156
qcgpu_qft,4,0.0028743743896484375
qcgpu_qft,4,0.002830028533935547
qcgpu_qft,4,0.0028839111328125
qcgpu_qft,4,0.0029985904693603516
qcgpu_qft,4,0.0028705596923828125
qcgpu_qft,4,0.0028367042541503906
qcgpu_qft,4,0.002851724624633789
qcgpu_qft,4,0.0028498172760009766
qcgpu_qft,4,0.002858400344848633
qcgpu_qft,4,0.0028362274169921875
qcgpu_qft,4,0.002859830856323242
qcgpu_qft,4,0.002839326858520508
qcgpu_qft,4,0.002862691879272461
qcgpu_qft,4,0.0028290748596191406
qcgpu_qft,4,0.0028600692749023438
qcgpu_qft,4,0.0028781890869140625
qcgpu_qft,4,0.002834320068359375
qcgpu_qft,4,0.002822399139404297
qcgpu_qft,4,0.0028591156005859375
qcgpu_qft,4,0.0028650760650634766
qcgpu_qft,4,0.002849578857421875
qcgpu_qft,4,0.0028395652770996094
qcgpu_qft,4,0.0028531551361083984
qcgpu_qft,4,0.0028603076934814453
qcgpu_qft,4,0.0028328895568847656
qcgpu_qft,4,0.0028629302978515625
qcgpu_qft,4,0.0028731822967529297
qcgpu_qft,4,0.002856731414794922
qcgpu_qft,4,0.002831697463989258
qcgpu_qft,4,0.002869129180908203
qcgpu_qft,4,0.002902507781982422
qcgpu_qft,4,0.002856016159057617
qcgpu_qft,4,0.002850770950317383
qcgpu_qft,4,0.002862691879272461
qcgpu_qft,4,0.002860546112060547
qcgpu_qft,4,0.0029001235961914062
qcgpu_qft,4,0.00284576416015625
qcgpu_qft,4,0.002862691879272461
qcgpu_qft,4,0.0028510093688964844
qcgpu_qft,4,0.002866983413696289
qcgpu_qft,4,0.0028390884399414062
qcgpu_qft,4,0.002830982208251953
qcgpu_qft,4,0.002858877182006836
qcgpu_qft,4,0.002834796905517578
qcgpu_qft,4,0.0028314590454101562
qcgpu_qft,4,0.0028405189514160156
qcgpu_qft,4,0.0028760433197021484
qcgpu_qft,4,0.002846240997314453
qcgpu_qft,4,0.0028133392333984375
qcgpu_qft,4,0.002850770950317383
qcgpu_qft,4,0.002895355224609375
qcgpu_qft,4,0.0028591156005859375
qcgpu_qft,4,0.0028455257415771484
qcgpu_qft,4,0.0028634071350097656
qcgpu_qft,4,0.0028579235076904297
qcgpu_qft,4,0.002876758575439453
qcgpu_qft,4,0.0028285980224609375
qcgpu_qft,4,0.002838611602783203
qcgpu_qft,4,0.0028438568115234375
qcgpu_qft,4,0.002831697463989258
qcgpu_qft,4,0.0028438568115234375
qcgpu_qft,4,0.002865314483642578
qcgpu_qft,4,0.0028467178344726562
qcgpu_qft,4,0.002858400344848633
qcgpu_qft,4,0.002824544906616211
qcgpu_qft,4,0.0028471946716308594
qcgpu_qft,4,0.002862215042114258
