name,num_qubits,time
qiskit_qft,4,0.07788658142089844
qiskit_qft,4,0.003923892974853516
qiskit_qft,4,0.0038433074951171875
qiskit_qft,4,0.0038094520568847656
qiskit_qft,4,0.0038633346557617188
qiskit_qft,4,0.003879547119140625
qiskit_qft,4,0.003796815872192383
qiskit_qft,4,0.00393223762512207
qiskit_qft,4,0.003798961639404297
qiskit_qft,4,0.0037834644317626953
qiskit_qft,4,0.0037946701049804688
qiskit_qft,4,0.003797292709350586
qiskit_qft,4,0.003790140151977539
qiskit_qft,4,0.0037665367126464844
qiskit_qft,4,0.0038042068481445312
qiskit_qft,4,0.0039136409759521484
qiskit_qft,4,0.0037832260131835938
qiskit_qft,4,0.0037965774536132812
qiskit_qft,4,0.003779172897338867
qiskit_qft,4,0.003793478012084961
qiskit_qft,4,0.0037665367126464844
qiskit_qft,4,0.003782987594604492
qiskit_qft,4,0.0037801265716552734
qiskit_qft,4,0.003942728042602539
qiskit_qft,4,0.0037810802459716797
qiskit_qft,4,0.0037763118743896484
qiskit_qft,4,0.0037729740142822266
qiskit_qft,4,0.003772735595703125
qiskit_qft,4,0.0037856101989746094
qiskit_qft,4,0.003786802291870117
qiskit_qft,4,0.0037539005279541016
qiskit_qft,4,0.0039386749267578125
qiskit_qft,4,0.003785371780395508
qiskit_qft,4,0.0037682056427001953
qiskit_qft,4,0.0038080215454101562
qiskit_qft,4,0.0037758350372314453
qiskit_qft,4,0.003796100616455078
qiskit_qft,4,0.003805875778198242
qiskit_qft,4,0.003803253173828125
qiskit_qft,4,0.003905057907104492
qiskit_qft,4,0.003755807876586914
qiskit_qft,4,0.0038220882415771484
qiskit_qft,4,0.0037834644317626953
qiskit_qft,4,0.0038030147552490234
qiskit_qft,4,0.0037746429443359375
qiskit_qft,4,0.0037708282470703125
qiskit_qft,4,0.0038259029388427734
qiskit_qft,4,0.003908872604370117
qiskit_qft,4,0.0038123130798339844
qiskit_qft,4,0.003774404525756836
qiskit_qft,4,0.0037713050842285156
qiskit_qft,4,0.0037779808044433594
qiskit_qft,4,0.0037767887115478516
qiskit_qft,4,0.0038003921508789062
qiskit_qft,4,0.0038068294525146484
qiskit_qft,4,0.003929853439331055
qiskit_qft,4,0.0037670135498046875
qiskit_qft,4,0.0037696361541748047
qiskit_qft,4,0.003796815872192383
qiskit_qft,4,0.003780841827392578
qiskit_qft,4,0.0037937164306640625
qiskit_qft,4,0.003798246383666992
qiskit_qft,4,0.0037984848022460938
qiskit_qft,4,0.003916740417480469
qiskit_qft,4,0.003771066665649414
qiskit_qft,4,0.0037779808044433594
qiskit_qft,4,0.0037622451782226562
qiskit_qft,4,0.0037794113159179688
qiskit_qft,4,0.0037641525268554688
qiskit_qft,4,0.0037615299224853516
qiskit_qft,4,0.003779888153076172
qiskit_qft,4,0.0039064884185791016
qiskit_qft,4,0.003764629364013672
qiskit_qft,4,0.0037674903869628906
qiskit_qft,4,0.0037932395935058594
qiskit_qft,4,0.003761768341064453
qiskit_qft,4,0.0037822723388671875
qiskit_qft,4,0.003778696060180664
qiskit_qft,4,0.0037784576416015625
qiskit_qft,4,0.0038955211639404297
qiskit_qft,4,0.003769397735595703
qiskit_qft,4,0.003758668899536133
qiskit_qft,4,0.003803730010986328
qiskit_qft,4,0.003767251968383789
qiskit_qft,4,0.0037980079650878906
qiskit_qft,4,0.003783702850341797
qiskit_qft,4,0.0037784576416015625
qiskit_qft,4,0.0039179325103759766
qiskit_qft,4,0.003766298294067383
qiskit_qft,4,0.00377655029296875
qiskit_qft,4,0.0037708282470703125
qiskit_qft,4,0.003775358200073242
qiskit_qft,4,0.003802061080932617
qiskit_qft,4,0.0037801265716552734
qiskit_qft,4,0.0037682056427001953
qiskit_qft,4,0.003998994827270508
qiskit_qft,4,0.0037882328033447266
qiskit_qft,4,0.0037691593170166016
qiskit_qft,4,0.00376129150390625
qiskit_qft,4,0.003770589828491211
qiskit_qft,5,0.0043146610260009766
qiskit_qft,5,0.004416227340698242
qiskit_qft,5,0.004270076751708984
qiskit_qft,5,0.0043277740478515625
qiskit_qft,5,0.004297733306884766
qiskit_qft,5,0.004278659820556641
qiskit_qft,5,0.004277229309082031
qiskit_qft,5,0.004436969757080078
qiskit_qft,5,0.004312753677368164
qiskit_qft,5,0.004279613494873047
qiskit_qft,5,0.0042841434478759766
qiskit_qft,5,0.0042684078216552734
qiskit_qft,5,0.004300355911254883
qiskit_qft,5,0.004422903060913086
qiskit_qft,5,0.004279613494873047
qiskit_qft,5,0.004265308380126953
qiskit_qft,5,0.004271745681762695
qiskit_qft,5,0.004275321960449219
qiskit_qft,5,0.004287004470825195
qiskit_qft,5,0.004404783248901367
qiskit_qft,5,0.004289865493774414
qiskit_qft,5,0.004284381866455078
qiskit_qft,5,0.004284381866455078
qiskit_qft,5,0.004273176193237305
qiskit_qft,5,0.004311800003051758
qiskit_qft,5,0.004416227340698242
qiskit_qft,5,0.004287004470825195
qiskit_qft,5,0.0042994022369384766
qiskit_qft,5,0.0042896270751953125
qiskit_qft,5,0.00431060791015625
qiskit_qft,5,0.004288196563720703
qiskit_qft,5,0.004389286041259766
qiskit_qft,5,0.004312276840209961
qiskit_qft,5,0.004266023635864258
qiskit_qft,5,0.004313468933105469
qiskit_qft,5,0.004278421401977539
qiskit_qft,5,0.004269838333129883
qiskit_qft,5,0.004392147064208984
qiskit_qft,5,0.00429224967956543
qiskit_qft,5,0.0042989253997802734
qiskit_qft,5,0.0042705535888671875
qiskit_qft,5,0.004288911819458008
qiskit_qft,5,0.0043447017669677734
qiskit_qft,5,0.00442957878112793
qiskit_qft,5,0.004304647445678711
qiskit_qft,5,0.004286289215087891
qiskit_qft,5,0.004280805587768555
qiskit_qft,5,0.004285573959350586
qiskit_qft,5,0.0043032169342041016
qiskit_qft,5,0.004409074783325195
qiskit_qft,5,0.004270315170288086
qiskit_qft,5,0.004301309585571289
qiskit_qft,5,0.004311561584472656
qiskit_qft,5,0.0042841434478759766
qiskit_qft,5,0.004288434982299805
qiskit_qft,5,0.004404783248901367
qiskit_qft,5,0.004273414611816406
qiskit_qft,5,0.004294633865356445
qiskit_qft,5,0.00428318977355957
qiskit_qft,5,0.0042803287506103516
qiskit_qft,5,0.0042743682861328125
qiskit_qft,5,0.0044078826904296875
qiskit_qft,5,0.00428009033203125
qiskit_qft,5,0.0042722225189208984
qiskit_qft,5,0.0043239593505859375
qiskit_qft,5,0.004298686981201172
qiskit_qft,5,0.004306316375732422
qiskit_qft,5,0.004495382308959961
qiskit_qft,5,0.0043582916259765625
qiskit_qft,5,0.004276752471923828
qiskit_qft,5,0.0042798519134521484
qiskit_qft,5,0.004268169403076172
qiskit_qft,5,0.004274606704711914
qiskit_qft,5,0.004408836364746094
qiskit_qft,5,0.004304170608520508
qiskit_qft,5,0.004271030426025391
qiskit_qft,5,0.004282951354980469
qiskit_qft,5,0.0042536258697509766
qiskit_qft,5,0.004266977310180664
qiskit_qft,5,0.004388570785522461
qiskit_qft,5,0.00433349609375
qiskit_qft,5,0.00429081916809082
qiskit_qft,5,0.004277706146240234
qiskit_qft,5,0.004268169403076172
qiskit_qft,5,0.00428462028503418
qiskit_qft,5,0.0044345855712890625
qiskit_qft,5,0.004266977310180664
qiskit_qft,5,0.004271507263183594
qiskit_qft,5,0.004262208938598633
qiskit_qft,5,0.004311084747314453
qiskit_qft,5,0.004286527633666992
qiskit_qft,5,0.004424571990966797
qiskit_qft,5,0.00426793098449707
qiskit_qft,5,0.004335165023803711
qiskit_qft,5,0.004285335540771484
qiskit_qft,5,0.004302501678466797
qiskit_qft,5,0.004279613494873047
qiskit_qft,5,0.004458904266357422
qiskit_qft,5,0.004261970520019531
