name,num_qubits,time
cirq_qft,4,0.002554178237915039
cirq_qft,4,0.0017364025115966797
cirq_qft,4,0.0016939640045166016
cirq_qft,4,0.0016794204711914062
cirq_qft,4,0.0016674995422363281
cirq_qft,4,0.0016562938690185547
cirq_qft,4,0.0016779899597167969
cirq_qft,4,0.0016467571258544922
cirq_qft,4,0.0016715526580810547
cirq_qft,4,0.0016808509826660156
cirq_qft,4,0.0016522407531738281
cirq_qft,4,0.0016529560089111328
cirq_qft,4,0.0016584396362304688
cirq_qft,4,0.001664876937866211
cirq_qft,4,0.0016674995422363281
cirq_qft,4,0.0016639232635498047
cirq_qft,4,0.0016632080078125
cirq_qft,4,0.001682281494140625
cirq_qft,4,0.0016963481903076172
cirq_qft,4,0.0016951560974121094
cirq_qft,4,0.0016667842864990234
cirq_qft,4,0.0016551017761230469
cirq_qft,4,0.0016717910766601562
cirq_qft,4,0.0016541481018066406
cirq_qft,4,0.0016772747039794922
cirq_qft,4,0.0016379356384277344
cirq_qft,4,0.0016646385192871094
cirq_qft,4,0.0016739368438720703
cirq_qft,4,0.0016679763793945312
cirq_qft,4,0.0016307830810546875
cirq_qft,4,0.0016484260559082031
cirq_qft,4,0.0016586780548095703
cirq_qft,4,0.0016567707061767578
cirq_qft,4,0.0016493797302246094
cirq_qft,4,0.0016546249389648438
cirq_qft,4,0.0016489028930664062
cirq_qft,4,0.0016946792602539062
cirq_qft,4,0.0016524791717529297
cirq_qft,4,0.0016427040100097656
cirq_qft,4,0.0016443729400634766
cirq_qft,4,0.0016355514526367188
cirq_qft,4,0.0016744136810302734
cirq_qft,4,0.0016455650329589844
cirq_qft,4,0.0016736984252929688
cirq_qft,4,0.0016486644744873047
cirq_qft,4,0.0017018318176269531
cirq_qft,4,0.0016400814056396484
cirq_qft,4,0.0016660690307617188
cirq_qft,4,0.0016324520111083984
cirq_qft,4,0.0016553401947021484
cirq_qft,4,0.0016553401947021484
cirq_qft,4,0.0016636848449707031
cirq_qft,4,0.0016369819641113281
cirq_qft,4,0.0016608238220214844
cirq_qft,4,0.001634836196899414
cirq_qft,4,0.0016503334045410156
cirq_qft,4,0.001646280288696289
cirq_qft,4,0.001641988754272461
cirq_qft,4,0.0016570091247558594
cirq_qft,4,0.0016407966613769531
cirq_qft,4,0.002301931381225586
cirq_qft,4,0.0016412734985351562
cirq_qft,4,0.0016579627990722656
cirq_qft,4,0.0016493797302246094
cirq_qft,4,0.0016703605651855469
cirq_qft,4,0.0016505718231201172
cirq_qft,4,0.0016567707061767578
cirq_qft,4,0.0016627311706542969
cirq_qft,4,0.0016531944274902344
cirq_qft,4,0.001661539077758789
cirq_qft,4,0.0016503334045410156
cirq_qft,4,0.0016624927520751953
cirq_qft,4,0.0016450881958007812
cirq_qft,4,0.0016694068908691406
cirq_qft,4,0.001634359359741211
cirq_qft,4,0.0016512870788574219
cirq_qft,4,0.0016322135925292969
cirq_qft,4,0.0016546249389648438
cirq_qft,4,0.0016608238220214844
cirq_qft,4,0.00165557861328125
cirq_qft,4,0.001638174057006836
cirq_qft,4,0.0016558170318603516
cirq_qft,4,0.0016286373138427734
cirq_qft,4,0.0016682147979736328
cirq_qft,4,0.001638174057006836
cirq_qft,4,0.0016384124755859375
cirq_qft,4,0.0016322135925292969
cirq_qft,4,0.0016326904296875
cirq_qft,4,0.001667022705078125
cirq_qft,4,0.0016329288482666016
cirq_qft,4,0.001657247543334961
cirq_qft,4,0.0016379356384277344
cirq_qft,4,0.0016624927520751953
cirq_qft,4,0.0016214847564697266
cirq_qft,4,0.0016469955444335938
